GENEID	MUTSAMPLES	ZSCOREEXT	QVEXT	ZSCOREPOOLED	PVPOOLED	ZSCORECOSMIC	PVCOSMIC	ZSCOREINT	PVINT	PROJECTID
ENSG00000160145	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000160202	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000160584	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000160683	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000160767	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000160856	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000160883	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000160967	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000161202	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000162086	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000162236	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000162409	2	0.67295313219042	0.319170958064516	-0.211832658521284	0.5838812	-1.01343283756141	0.8445733	-0.997641436054267	0.8407734	breastJHU
ENSG00000162687	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000162702	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000162885	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163026	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163029	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163060	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163159	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163161	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163162	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163312	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163376	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163624	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163751	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000163840	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000164117	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000164190	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000164265	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000164418	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000164627	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000165410	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000165457	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000165512	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000165899	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000165970	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000166006	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000166157	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000166359	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000166925	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000167165	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000167394	2	0.931193767848498	0.235495920338983	0.292460776231967	0.3849672	-0.650730672261134	0.7423898	-0.6318409708242	0.7362546	breastJHU
ENSG00000167395	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000167460	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000167693	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000167972	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000168172	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000168303	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000168334	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000168447	2	1.67457274359471	0.0844026125	0.404635360025861	0.3428728	-0.254587441556198	0.6004791	-0.249203539273848	0.5983983	breastJHU
ENSG00000168487	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000168685	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000168724	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000169231	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000169562	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000169605	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000170323	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000170734	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000170889	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000170906	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000170946	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000171467	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000171505	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000171853	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000171855	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000172269	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000172469	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000172493	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000172733	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000172819	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000173166	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000173209	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000173369	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000173653	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000173848	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000173905	2	0.0514358198970012	0.505061852	-0.250479981166092	0.5988919	-1.24721516509382	0.8938407	-1.25106898281099	0.8945453	breastJHU
ENSG00000174562	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000175077	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000175175	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000175182	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000175395	2	1.90703500405239	0.05580960925	0.560371700223245	0.287613	-0.15817330056347	0.5628399	-0.143267913776878	0.5569607	breastJHU
ENSG00000175556	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000176101	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000176142	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000176783	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000177150	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000177189	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000177192	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000177469	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000177943	2	-	-	-	-	-	-	-	-	breastJHU
ENSG00000178038	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000178105	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000178295	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000178732	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000178852	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000179044	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000179094	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000179178	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000179397	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000179709	2	0.309297645959124	0.427218005714286	-0.128610542399309	0.5511671	-1.17691134326327	0.8803846	-1.14788046008552	0.874491	breastJHU
ENSG00000180182	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000180817	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000181090	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000181408	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000182492	2	0.529221645079463	0.351757404477612	-0.210096884075674	0.583204	-1.29128412205809	0.90169741	-1.15243325026077	0.8754285	breastJHU
ENSG00000182621	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000182670	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000183145	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000183729	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000183862	2	3.48260501351416	0.002451766975	1.71375451724618	0.04328691	1.35422897910789	0.08783167	1.30683068788378	0.09563511	breastJHU
ENSG00000183888	2	1.43832936969014	0.12119294877551	0.886526561054674	0.1876669	0.17615301501666	0.4300869	0.0303803999057764	0.4878818	breastJHU
ENSG00000184058	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000184108	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000184270	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000184313	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000185483	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000185670	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000185792	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000185838	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000186575	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000186642	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000187005	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000187010	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000187021	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000187045	2	-	-	-	-	-	-	-	-	breastJHU
ENSG00000187144	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000187187	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000187522	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000187766	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000187871	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000188037	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000188158	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000188175	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000188379	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000188385	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000189108	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000189132	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000189139	2	4.29097331721531	0.000234224071666667	2.02365408427345	0.02150288	1.78494705513171	0.03713495	1.77691053619716	0.03779148	breastJHU
ENSG00000189221	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000196220	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000196227	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000196437	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000196455	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000196562	2	1.69688760373788	0.0843775676190476	0.571714614107416	0.2837577	-0.0546384571604759	0.5217867	-0.0778562304344736	0.5310288	breastJHU
ENSG00000196569	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000196712	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000196911	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000196943	2	2.19662174325311	0.0335719836363636	1.12707534836542	0.1298553	0.503658240282604	0.3072508	0.42869810753599	0.3340715	breastJHU
ENSG00000197150	2	2.45507578112303	0.0213991098076923	0.765151422805244	0.2220907	0.146076849066093	0.4419304	0.226870973233285	0.410262	breastJHU
ENSG00000197226	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000197415	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000197555	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000197576	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000197694	4	5.88498388266427	7.8623328e-08	2.85879287916966	0.002126282	2.56607265669824	0.005142864	2.52545395985295	0.005777446	breastJHU
ENSG00000197991	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198589	2	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198646	2	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198681	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198691	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198756	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198759	2	2.38548837943536	0.0224576749666667	1.32134310475898	0.09319349	0.784046586007713	0.2165064	0.676829832485146	0.249257	breastJHU
ENSG00000198826	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198839	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198856	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198900	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000198911	2	2.44819586500163	0.021004283	1.19468161225798	0.1161057	0.550287355803046	0.2910611	0.576891899611967	0.2820062	breastJHU
ENSG00000198934	2	3.30359892864491	0.00290028081538462	1.65259743344758	0.04920641	1.26504488575215	0.1029276	1.19554599656929	0.1159369	breastJHU
ENSG00000198947	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000204228	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000204314	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000204351	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000204469	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000212128	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000213023	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000213203	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000213420	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000213638	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000214063	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000215301	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000215788	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000221957	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000224916	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000225830	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000230797	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000232748	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000236699	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000240224	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000241119	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000241635	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000242247	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000242366	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000242515	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000243135	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000243251	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000243989	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000244122	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000244474	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000244486	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000244624	-	-	-	-	-	-	-	-	-	breastJHU
ENSG00000249915	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000256087	1	-	-	-	-	-	-	-	-	breastJHU
ENSG00000000457	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000000938	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000001084	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000001497	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000001626	2	0.377817819171105	0.38752678030303	-0.693691491154091	0.7560621	-1.82558595097079	0.96604367	-0.96873678168683	0.8336617	breastWTSI
ENSG00000002587	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000002726	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000002746	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000002919	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000003096	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000003147	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000003400	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000003989	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000004478	2	1.30561083853582	0.131726617535545	0.230840626122374	0.4087193	-0.546880011232419	0.7077694	-0.07518602009848	0.5299666	breastWTSI
ENSG00000004487	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000004534	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000004660	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000004766	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000004846	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000004866	2	2.40882010371129	0.0207197025	0.927423263512057	0.1768534	0.480574034656168	0.3154096	0.665975762146176	0.2527133	breastWTSI
ENSG00000004897	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000004975	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000005059	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000005073	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000005108	2	2.09180336766515	0.0377581035714286	0.859284194838261	0.1950919	0.042065472072345	0.4832233	0.579077206016506	0.2812685	breastWTSI
ENSG00000005339	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000005381	2	0.367576281664954	0.3902356	-0.171364182387949	0.5680313	-1.27900829533102	0.8995529	-0.607209323502935	0.728144	breastWTSI
ENSG00000005436	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000005469	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000005471	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000005483	4	1.65823247602322	0.0801376772727273	0.94890111348928	0.1713355	0.0171596368304251	0.4931546	0.195739841884365	0.4224069	breastWTSI
ENSG00000005810	4	2.61035082770429	0.0133148892385787	1.03012297333901	0.1514761	0.625319949323739	0.2658805	0.831099953176209	0.2029586	breastWTSI
ENSG00000005812	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000005893	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000005955	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006062	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006075	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006114	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006125	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006283	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006432	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006451	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006453	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006576	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006652	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006712	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006715	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000006740	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000007062	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000007174	3	5.11723259671931	1.79829696e-05	2.3079798769886	0.01050013	2.19943131603009	0.01392363	2.48321686275277	0.00651009	breastWTSI
ENSG00000007202	2	-0.253335193016781	0.611594608084359	-0.516428241777822	0.6972223	-1.50977555515459	0.93444965	-1.05714549329877	0.8547774	breastWTSI
ENSG00000007306	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000007314	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000007392	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000007545	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000007908	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000007923	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000008226	2	1.28512441517374	0.135936692924528	0.685573065649367	0.2464912	-0.0223836643320329	0.508929	0.136883212012287	0.4455616	breastWTSI
ENSG00000008282	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000008294	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000008300	2	2.74620138714601	0.00982248573033708	1.41698311321609	0.07824393	0.976448152128267	0.1644212	1.18230165346746	0.118543	breastWTSI
ENSG00000008311	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000008405	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000008441	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000008838	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000008869	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000008952	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000009307	2	2.17417067390948	0.0324934822641509	1.12951188294628	0.129341	0.572635883155989	0.2834456	0.742589714075591	0.2288651	breastWTSI
ENSG00000009413	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000009694	3	3.34696924236345	0.00257533491304348	1.48667125898481	0.06855083	1.04007814518406	0.1491518	1.32239808175682	0.09301781	breastWTSI
ENSG00000009765	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000009790	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000009954	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010165	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010244	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010282	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010292	2	-0.229653144540863	0.604365421516755	-0.79632377506996	0.7870781	-1.92204811486369	0.97270015	-1.27007178983119	0.8979705	breastWTSI
ENSG00000010322	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010379	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010404	3	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010626	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010671	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010803	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010818	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000010932	2	3.46000972275676	0.00203435301298701	1.71296567815132	0.04335943	1.35593233964226	0.08756035	1.58811288133238	0.05613041	breastWTSI
ENSG00000011007	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000011143	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000011260	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000011304	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000011426	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000011451	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000011454	2	2.77326184075858	0.00924957333333333	1.14366737199951	0.1263808	0.565910956656195	0.2857272	0.983110949797741	0.1627764	breastWTSI
ENSG00000011566	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000012048	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000012124	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000012174	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000012504	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000013016	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000013288	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000013375	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000013441	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000013503	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000013523	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000013588	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000014216	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000014257	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000014914	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000015479	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000016082	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000016490	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000017483	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000017621	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000017797	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000018280	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000018625	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000018699	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000019995	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000020256	2	1.3208146869005	0.129433771291866	0.292648358039894	0.3848955	-0.302191797635806	0.6187471	-0.0731206402970378	0.5291449	breastWTSI
ENSG00000020577	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000021488	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000022976	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000023228	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000023287	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000023318	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000023572	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000023839	3	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000023843	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000023902	2	1.74953167971232	0.0702651250755287	0.770690621549664	0.2204452	0.0579335321008331	0.4769008	0.368616434724373	0.3562068	breastWTSI
ENSG00000024526	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000025293	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000025770	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000026025	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000026559	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000027001	2	2.82483176301817	0.00826420337349397	1.1148162357085	0.1324646	0.729456941466634	0.2328611	1.02230315086894	0.1533187	breastWTSI
ENSG00000028203	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000029153	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000029534	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000029559	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000029725	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000030066	3	2.35435459433526	0.0228975386382979	0.873155491576323	0.1912892	0.359568578806061	0.3595849	0.649508883937603	0.2580048	breastWTSI
ENSG00000030304	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000031003	2	0.321407262955416	0.406163898876404	-0.100097036517131	0.5398664	-1.22305262154444	0.8893451	-0.656222118054693	0.7441594	breastWTSI
ENSG00000031081	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000031544	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000032219	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000032389	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000032742	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000033122	5	3.90334537277371	0.00063983563255814	1.96747681767146	0.02456413	1.36890056354732	0.08551518	1.62495819273162	0.05208573	breastWTSI
ENSG00000033800	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000033867	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000034053	2	1.47004211804326	0.104451904834606	0.587495036536673	0.2784356	-0.0375603532724964	0.5149809	0.151953951289931	0.4396116	breastWTSI
ENSG00000034677	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000035141	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000036448	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000036473	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000036672	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000036828	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000037280	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000037749	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000037757	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000038358	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000038382	2	-	-	-	-	-	-	-	-	breastWTSI
